accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-1.939,-4.92,8.267,-2.054,-4.823,8.288,-0.034,-0.007,-0.015,-0.137,-0.329,-0.063,0,0,0,-8.984,28.418,-29.613
-2.083,-5.176,9.103,-2.043,-4.873,8.262,-0.034,-0.001,-0.012,-0.022,-0.311,0.156,-0.257,-0.114,0.697,-9.091,27.937,-30.263
-2.04,-5.179,8.959,-2.023,-4.901,8.25,-0.031,0.019,-0.01,0.053,-0.252,0.201,-0.257,-0.115,0.697,-8.304,26.566,-29.994
-1.633,-4.915,8.502,-2.002,-4.921,8.243,-0.019,0.039,-0.02,0.111,-0.192,0.138,-0.257,-0.117,0.696,-8.488,27.388,-28.735
-2.03,-4.736,8.267,-1.977,-4.944,8.235,-0.017,0.035,-0.03,0.143,-0.234,0.144,-0.257,-0.118,0.696,-8.557,28.221,-29.137
-1.942,-4.544,8.03,-1.961,-4.968,8.224,-0.025,0.024,-0.029,0.12,-0.188,0.012,-0.258,-0.12,0.695,-8.591,26.595,-31.078
-1.899,-4.645,7.803,-1.956,-4.986,8.215,-0.041,0.02,-0.022,0.055,-0.087,-0.045,-0.258,-0.12,0.694,-8.876,28.589,-30.806
-2.03,-4.831,7.76,-1.957,-5.001,8.205,-0.048,0.018,-0.02,0.018,-0.026,-0.11,-0.259,-0.121,0.694,-9.087,27.933,-29.808
-2.121,-4.989,7.944,-1.953,-5.013,8.199,-0.052,0.001,-0.016,0.022,-0.026,-0.006,-0.259,-0.122,0.694,-8.063,28.851,-29.204
-2.011,-5.054,8.198,-1.945,-5.021,8.196,-0.043,0.009,-0.01,0.091,-0.029,0.045,-0.259,-0.122,0.694,-9.082,27.928,-29.503
-1.927,-5.052,8.279,-1.938,-5.029,8.193,-0.039,0.018,-0.009,0.118,-0.014,0.028,-0.259,-0.123,0.693,-10.397,29.012,-30.443
-1.856,-5.028,8.236,-1.933,-5.035,8.19,-0.038,0.013,-0.012,0.079,0.002,0.037,-0.259,-0.123,0.693,-9.743,29.303,-30.673
-1.805,-5.107,8.26,-1.926,-5.04,8.189,-0.033,0.005,-0.01,0.081,-0.06,0.146,-0.259,-0.123,0.693,-7.988,27.702,-30.344
-1.815,-5.09,8.126,-1.919,-5.047,8.186,-0.021,0.013,-0.005,0.1,-0.114,0.099,-0.259,-0.124,0.693,-8.385,27.718,-29.311
-1.875,-5.006,8.059,-1.917,-5.052,8.184,-0.018,0.015,0,0.084,-0.039,0.026,-0.259,-0.124,0.693,-9.454,29.269,-29.286
-1.911,-4.956,7.978,-1.914,-5.055,8.183,-0.012,0.012,0,0.09,-0.008,-0.031,-0.26,-0.124,0.693,-7.524,28.822,-29.771
-1.904,-4.968,8.076,-1.91,-5.059,8.181,-0.006,0.003,0.002,0.086,-0.061,-0.017,-0.26,-0.125,0.693,-7.661,30.644,-29.652
-1.827,-4.98,8.126,-1.908,-5.065,8.178,-0.012,-0.001,0.01,0.058,-0.087,-0.024,-0.26,-0.125,0.693,-9.523,30.104,-29.839
-1.793,-4.973,8.107,-1.905,-5.071,8.175,-0.016,-0.012,0.021,0.051,-0.101,-0.009,-0.26,-0.125,0.693,-9.836,29.117,-28.113
-1.827,-4.963,8.114,-1.901,-5.074,8.174,-0.014,-0.027,0.035,0.041,-0.124,0.109,-0.26,-0.126,0.693,-8.56,28.224,-29.44
-1.82,-5.035,8.229,-1.901,-5.075,8.173,-0.012,-0.022,0.05,0.031,-0.08,0.054,-0.26,-0.126,0.693,-9.016,27.098,-29.254
-1.796,-5.1,8.186,-1.898,-5.079,8.172,-0.017,-0.023,0.061,0.104,-0.104,0.048,-0.26,-0.126,0.694,-8.809,27.911,-29.483
-1.81,-5.03,8.112,-1.891,-5.083,8.17,-0.024,-0.037,0.066,0.167,-0.121,0.057,-0.259,-0.127,0.694,-9.471,27.473,-30.934
-1.801,-5.001,8.052,-1.887,-5.088,8.168,-0.032,-0.03,0.061,0.13,-0.075,0.04,-0.259,-0.127,0.694,-6.796,27.966,-31.291
-1.801,-5.059,8.064,-1.89,-5.092,8.165,-0.033,-0.014,0.063,0.025,-0.06,0.035,-0.26,-0.128,0.695,-8.641,27.257,-31.035
-1.827,-5.09,8.054,-1.893,-5.096,8.162,-0.037,-0.017,0.075,0.034,-0.057,0.06,-0.26,-0.128,0.695,-7.698,27.67,-28.955
-1.832,-5.111,8.069,-1.9,-5.102,8.157,-0.046,-0.024,0.091,-0.066,-0.125,0.096,-0.26,-0.128,0.696,-8.167,28.522,-28.629
-1.839,-5.14,8.191,-1.911,-5.107,8.151,-0.052,-0.028,0.115,-0.182,-0.201,0.187,-0.261,-0.128,0.697,-8.142,28.191,-28.65
-1.848,-5.1,8.138,-1.928,-5.111,8.144,-0.049,-0.037,0.147,-0.286,-0.25,0.24,-0.261,-0.128,0.698,-8.679,28.062,-29.007
-1.774,-5.128,8.133,-1.952,-5.112,8.138,-0.041,-0.04,0.193,-0.415,-0.243,0.196,-0.262,-0.128,0.699,-7.826,27.826,-27.284
-1.705,-5.152,8.143,-1.98,-5.108,8.134,-0.037,-0.037,0.241,-0.38,-0.153,0.246,-0.263,-0.128,0.701,-8.459,28.865,-28.172
-1.738,-5.111,8.126,-2.004,-5.098,8.134,-0.029,-0.031,0.271,-0.082,0.025,0.231,-0.263,-0.127,0.703,-8.8,27.902,-28.723
-1.846,-5.102,8.119,-2.014,-5.087,8.139,-0.024,-0.034,0.252,0.366,0.213,0.105,-0.263,-0.127,0.704,-9.579,29.115,-29.459
-1.841,-5.104,8.143,-2.013,-5.081,8.142,-0.015,-0.014,0.166,0.652,0.287,-0.223,-0.262,-0.127,0.705,-8.147,28.195,-29.106
-1.949,-5.181,8.179,-2.016,-5.083,8.14,-0.004,0.028,0.05,0.458,0.365,-0.782,-0.262,-0.127,0.706,-8.878,27.242,-28.018
-2.078,-5.267,8.272,-2.028,-5.089,8.134,-0.002,0.043,-0.043,-0.086,0.535,-1.225,-0.263,-0.127,0.705,-8.214,29.027,-29.356
-2.2,-5.327,8.33,-2.045,-5.093,8.127,-0.01,0.009,-0.096,-0.706,0.737,-1.342,-0.264,-0.126,0.705,-8.092,29.185,-29.486
-2.356,-5.327,8.289,-2.06,-5.1,8.119,-0.036,-0.057,-0.108,-1.184,0.712,-1.161,-0.265,-0.126,0.704,-8.488,27.388,-28.735
-2.351,-5.238,8.344,-2.063,-5.111,8.111,-0.079,-0.153,-0.089,-1.357,0.541,-0.739,-0.265,-0.126,0.704,-7.478,28.319,-29.196
